time,open,high,low,close,volume
2026-02-09 16:40:00,5075.763,5078.719,5072.519,5078.121,1080
2026-02-09 16:45:00,5078.08,5080.748,5074.947,5076.399,940
2026-02-09 16:50:00,5076.296,5076.801,5073.158,5073.728,744
2026-02-09 16:55:00,5073.822,5077.425,5071.167,5073.502,854
2026-02-09 17:00:00,5073.584,5075.45,5064.772,5067.192,1113
2026-02-09 17:05:00,5067.269,5072.082,5060.656,5062.935,928
2026-02-09 17:10:00,5063.025,5066.374,5062.621,5063.54,686
2026-02-09 17:15:00,5063.396,5071.215,5063.396,5069.196,611
2026-02-09 17:20:00,5069.452,5071.96,5068.444,5070.55,634
2026-02-09 17:25:00,5070.641,5070.932,5066.98,5068.052,520
2026-02-09 17:30:00,5068.348,5070.433,5067.034,5069.25,555
2026-02-09 17:35:00,5069.127,5070.537,5066.226,5066.777,735
2026-02-09 17:40:00,5067.034,5067.95,5061.151,5062.741,715
2026-02-09 17:45:00,5062.829,5064.063,5057.21,5062.351,981
2026-02-09 17:50:00,5062.173,5062.173,5046.23,5054.795,1480
2026-02-09 17:55:00,5054.695,5055.313,5040.953,5046.406,1528
2026-02-09 18:00:00,5046.308,5054.475,5046.267,5053.028,1006
2026-02-09 18:05:00,5053.251,5057.677,5051.494,5056.063,768
2026-02-09 18:10:00,5056.054,5059.03,5055.07,5058.18,692
2026-02-09 18:15:00,5058.107,5059.504,5050.789,5051.919,745
2026-02-09 18:20:00,5051.993,5056.502,5043.88,5049.918,1985
2026-02-09 18:25:00,5050.018,5056.837,5049.057,5054.296,1331
2026-02-09 18:30:00,5054.404,5055.604,5048.158,5054.886,947
2026-02-09 18:35:00,5055.072,5058.583,5055.072,5057.766,635
2026-02-09 18:40:00,5057.599,5059.402,5054.708,5056.093,613
2026-02-09 18:45:00,5056.359,5057.909,5051.421,5055.611,632
2026-02-09 18:50:00,5055.397,5058.057,5053.975,5055.792,601
2026-02-09 18:55:00,5055.877,5064.101,5055.698,5062.773,598
2026-02-09 19:00:00,5062.826,5066.073,5062.34,5065.936,604
2026-02-09 19:05:00,5066.241,5067.532,5064.191,5067.315,545
2026-02-09 19:10:00,5067.388,5069.133,5064.717,5066.461,617
2026-02-09 19:15:00,5066.255,5070.807,5064.306,5067.235,563
2026-02-09 19:20:00,5067.259,5069.549,5065.746,5068.951,414
2026-02-09 19:25:00,5068.83,5074.511,5068.83,5074.242,447
2026-02-09 19:30:00,5074.323,5079.384,5073.949,5078.49,569
2026-02-09 19:35:00,5078.417,5079.965,5075.42,5076.457,591
2026-02-09 19:40:00,5076.381,5076.678,5072.845,5075.662,531
2026-02-09 19:45:00,5075.887,5076.961,5073.414,5074.471,552
2026-02-09 19:50:00,5074.417,5076.23,5072.895,5075.503,557
2026-02-09 19:55:00,5075.505,5077.913,5073.946,5074.659,475
2026-02-09 20:00:00,5074.731,5078.204,5073.245,5076.684,494
2026-02-09 20:05:00,5076.925,5077.955,5073.422,5076.044,480
2026-02-09 20:10:00,5076.065,5080.609,5075.614,5079.263,576
2026-02-09 20:15:00,5079.186,5079.821,5075.488,5079.606,743
2026-02-09 20:20:00,5079.783,5081.521,5077.343,5080.379,616
2026-02-09 20:25:00,5080.468,5081.254,5079.785,5080.351,403
2026-02-09 20:30:00,5080.157,5086.701,5076.177,5077.04,766
2026-02-09 20:35:00,5077.07,5078.455,5072.031,5077.404,776
2026-02-09 20:40:00,5077.432,5081.276,5076.926,5077.667,594
2026-02-09 20:45:00,5077.83,5078.316,5073.539,5076.246,661
2026-02-09 20:50:00,5076.172,5082.259,5075.7,5081.431,623
2026-02-09 20:55:00,5081.261,5082.752,5076.514,5079.73,1140
2026-02-09 21:00:00,5079.804,5083.122,5074.894,5075.559,638
2026-02-09 21:05:00,5075.542,5076.638,5066.219,5069.416,731
2026-02-09 21:10:00,5069.336,5071.101,5061.465,5063.402,502
2026-02-09 21:15:00,5063.311,5066.427,5061.338,5064.78,717
2026-02-09 21:20:00,5064.933,5066.032,5062.883,5065.437,538
2026-02-09 21:25:00,5065.437,5065.61,5047.849,5055.016,980
2026-02-09 21:30:00,5055.056,5060.554,5054.42,5057.502,761
2026-02-09 21:35:00,5057.752,5060.065,5053.835,5059.739,530
2026-02-09 21:40:00,5059.737,5064.659,5059.679,5061.715,905
2026-02-09 21:45:00,5061.714,5066.271,5060.198,5065.426,486
2026-02-09 21:50:00,5065.102,5065.47,5062.042,5062.822,476
2026-02-09 21:55:00,5062.816,5062.865,5058.851,5060.096,312
2026-02-09 23:00:00,5072.023,5075.124,5055.414,5056.435,712
2026-02-09 23:05:00,5056.525,5064.609,5032.802,5043.949,1237
2026-02-09 23:10:00,5044.356,5044.356,4987.234,5013.193,3444
2026-02-09 23:15:00,5013.282,5024.92,5010.271,5011.271,2004
2026-02-09 23:20:00,5011.503,5028.392,5001.788,5014.055,1916
2026-02-09 23:25:00,5013.762,5025.388,5008.09,5023.259,1741
2026-02-09 23:30:00,5023.169,5024.887,5013.349,5022.161,1389
2026-02-09 23:35:00,5022.18,5026.118,5015.663,5021.74,895
2026-02-09 23:40:00,5021.665,5039.928,5020.576,5039.681,1147
2026-02-09 23:45:00,5039.735,5041.256,5031.855,5035.383,1041
2026-02-09 23:50:00,5035.309,5038.449,5031.67,5034.752,572
2026-02-09 23:55:00,5034.832,5037.091,5030.061,5031.915,500
2026-02-10 00:00:00,5031.841,5048.089,5031.653,5040.661,1898
2026-02-10 00:05:00,5040.738,5046.271,5038.407,5042.561,907
2026-02-10 00:10:00,5042.526,5042.648,5032.376,5035.156,1206
2026-02-10 00:15:00,5035.004,5037.736,5033.496,5033.853,971
2026-02-10 00:20:00,5033.741,5044.266,5033.611,5044.196,788
2026-02-10 00:25:00,5044.324,5044.502,5031.725,5034.042,1005
2026-02-10 00:30:00,5034.126,5040.506,5034.126,5037.486,1075
2026-02-10 00:35:00,5037.484,5037.989,5016.055,5018.58,2175
2026-02-10 00:40:00,5018.515,5026.118,5015.627,5023.917,1300
2026-02-10 00:45:00,5023.809,5025.322,5008.545,5017.213,1827
2026-02-10 00:50:00,5017.307,5022.892,5013.972,5015.594,1606
2026-02-10 00:55:00,5015.518,5021.052,5014.693,5018.614,1204
2026-02-10 01:00:00,5018.533,5027.844,5012.057,5023.649,3106
2026-02-10 01:05:00,5023.703,5031.37,5013.428,5030.934,2209
2026-02-10 01:10:00,5031.176,5034.533,5024.914,5031.306,2134
2026-02-10 01:15:00,5031.385,5037.738,5028.663,5031.259,1128
2026-02-10 01:20:00,5031.173,5033.136,5017.934,5023.175,1783
2026-02-10 01:25:00,5023.358,5024.198,5013.94,5017.361,1798
2026-02-10 01:30:00,5017.276,5025.164,5015.122,5024.322,1951
2026-02-10 01:35:00,5024.41,5025.297,5017.854,5024.186,1448
2026-02-10 01:40:00,5024.278,5033.171,5023.252,5028.794,2136
2026-02-10 01:45:00,5028.886,5036.051,5026.633,5034.62,2240
2026-02-10 01:50:00,5034.727,5035.442,5027.679,5031.425,1244
2026-02-10 01:55:00,5031.552,5035.071,5024.525,5032.649,1799
2026-02-10 02:00:00,5032.601,5039.154,5031.533,5037.0,1177
2026-02-10 02:05:00,5037.077,5046.013,5035.606,5045.274,2091
2026-02-10 02:10:00,5044.966,5045.748,5040.496,5042.227,1158
2026-02-10 02:15:00,5042.314,5046.423,5040.247,5041.682,947
2026-02-10 02:20:00,5041.687,5054.709,5041.43,5054.357,1587
2026-02-10 02:25:00,5054.258,5056.299,5046.975,5047.559,1134
2026-02-10 02:30:00,5047.634,5051.021,5044.341,5046.951,1344
2026-02-10 02:35:00,5046.906,5048.317,5042.149,5045.829,1093
2026-02-10 02:40:00,5045.878,5052.97,5045.86,5050.519,884
2026-02-10 02:45:00,5050.602,5052.649,5042.382,5042.714,937
2026-02-10 02:50:00,5042.745,5047.313,5034.829,5043.896,1372
2026-02-10 02:55:00,5043.742,5049.427,5037.148,5038.44,1173
2026-02-10 03:00:00,5038.319,5038.319,5033.173,5034.185,961
2026-02-10 03:05:00,5034.124,5037.257,5028.362,5030.616,1488
2026-02-10 03:10:00,5030.537,5033.695,5025.595,5026.933,886
2026-02-10 03:15:00,5026.932,5026.932,5016.235,5019.814,1718
2026-02-10 03:20:00,5019.727,5026.154,5019.07,5025.109,954
2026-02-10 03:25:00,5024.9,5028.299,5021.08,5022.049,1034
2026-02-10 03:30:00,5021.966,5031.816,5020.045,5027.44,1150
2026-02-10 03:35:00,5027.518,5031.565,5026.374,5029.075,796
2026-02-10 03:40:00,5029.158,5029.877,5022.834,5024.517,731
2026-02-10 03:45:00,5024.592,5029.946,5023.518,5029.224,639
2026-02-10 03:50:00,5029.148,5029.768,5024.21,5026.207,705
2026-02-10 03:55:00,5026.116,5030.195,5016.345,5029.86,1081
2026-02-10 04:00:00,5029.803,5031.14,5021.323,5022.412,812
2026-02-10 04:05:00,5022.409,5025.146,5017.822,5024.293,891
2026-02-10 04:10:00,5024.389,5026.197,5019.79,5023.707,843
2026-02-10 04:15:00,5023.91,5028.388,5022.787,5027.135,681
2026-02-10 04:20:00,5027.248,5027.248,5023.257,5025.793,420
2026-02-10 04:25:00,5025.802,5030.02,5025.633,5027.45,572
2026-02-10 04:30:00,5027.521,5028.047,5023.949,5026.171,522
2026-02-10 04:35:00,5026.051,5026.33,5023.076,5024.264,435
2026-02-10 04:40:00,5024.293,5029.808,5022.239,5026.687,839
2026-02-10 04:45:00,5026.533,5033.028,5024.897,5032.787,654
2026-02-10 04:50:00,5032.712,5033.966,5029.119,5031.784,658
2026-02-10 04:55:00,5031.784,5033.958,5030.593,5031.678,552
2026-02-10 05:00:00,5031.489,5035.331,5029.872,5031.631,569
2026-02-10 05:05:00,5031.496,5033.364,5027.54,5030.774,582
2026-02-10 05:10:00,5030.774,5031.912,5029.557,5029.902,399
2026-02-10 05:15:00,5029.895,5030.138,5022.142,5023.376,901
2026-02-10 05:20:00,5023.568,5025.622,5019.272,5019.799,667
2026-02-10 05:25:00,5019.752,5020.747,5011.277,5019.043,1075
2026-02-10 05:30:00,5019.117,5024.903,5012.661,5021.121,1581
2026-02-10 05:35:00,5021.093,5030.371,5020.624,5028.928,1078
2026-02-10 05:40:00,5028.837,5032.585,5026.245,5032.585,884
2026-02-10 05:45:00,5032.682,5037.229,5031.675,5034.688,924
2026-02-10 05:50:00,5034.483,5040.596,5030.978,5038.485,972
2026-02-10 05:55:00,5038.279,5040.187,5037.756,5039.253,666
2026-02-10 06:00:00,5039.176,5040.878,5036.361,5039.123,774
2026-02-10 06:05:00,5039.048,5045.577,5039.048,5040.093,839
2026-02-10 06:10:00,5040.093,5040.353,5035.124,5037.102,941
2026-02-10 06:15:00,5036.803,5037.804,5033.273,5034.085,1172
2026-02-10 06:20:00,5033.956,5037.027,5031.686,5034.578,777
2026-02-10 06:25:00,5034.556,5037.08,5030.79,5031.95,1161
2026-02-10 06:30:00,5031.849,5037.587,5028.487,5037.476,1048
2026-02-10 06:35:00,5037.384,5039.17,5032.32,5034.306,913
2026-02-10 06:40:00,5034.374,5034.48,5027.036,5028.763,864
2026-02-10 06:45:00,5028.662,5036.217,5027.507,5030.088,1307
2026-02-10 06:50:00,5030.175,5030.175,5019.011,5022.298,1112
2026-02-10 06:55:00,5022.29,5028.031,5021.847,5024.375,1848
2026-02-10 07:00:00,5024.72,5029.087,5018.48,5029.087,1552
2026-02-10 07:05:00,5029.055,5030.311,5027.533,5028.757,668
2026-02-10 07:10:00,5028.734,5034.199,5028.644,5029.01,700
2026-02-10 07:15:00,5028.869,5032.047,5027.874,5030.208,659
2026-02-10 07:20:00,5030.222,5031.046,5021.014,5022.376,1021
2026-02-10 07:25:00,5022.416,5026.869,5019.217,5025.108,707
2026-02-10 07:30:00,5025.35,5031.855,5024.771,5028.931,697
2026-02-10 07:35:00,5028.848,5034.965,5026.464,5028.055,743
2026-02-10 07:40:00,5027.952,5032.2,5026.452,5028.951,650
2026-02-10 07:45:00,5028.968,5030.666,5026.699,5030.143,688
2026-02-10 07:50:00,5030.041,5036.055,5030.041,5031.875,2866
2026-02-10 07:55:00,5031.798,5034.391,5029.666,5033.902,1647
2026-02-10 08:00:00,5033.829,5038.711,5029.079,5038.302,1147
2026-02-10 08:05:00,5038.308,5040.998,5033.94,5035.675,1009
2026-02-10 08:10:00,5035.669,5039.124,5031.537,5033.154,1177
2026-02-10 08:15:00,5033.126,5040.722,5032.385,5040.197,887
2026-02-10 08:20:00,5040.159,5041.2,5036.079,5038.616,972
2026-02-10 08:25:00,5038.595,5040.732,5034.948,5035.613,833
2026-02-10 08:30:00,5035.579,5039.906,5034.124,5038.265,617
2026-02-10 08:35:00,5038.359,5045.029,5037.746,5043.82,674
2026-02-10 08:40:00,5043.728,5048.886,5043.22,5048.544,789
2026-02-10 08:45:00,5048.538,5054.905,5047.229,5051.171,956
2026-02-10 08:50:00,5051.159,5051.344,5045.621,5047.347,665
2026-02-10 08:55:00,5047.259,5047.259,5038.825,5041.728,1253
2026-02-10 09:00:00,5041.548,5051.512,5040.606,5049.441,915
2026-02-10 09:05:00,5049.555,5063.129,5048.088,5057.773,1028
2026-02-10 09:10:00,5057.766,5058.445,5051.312,5051.757,738
2026-02-10 09:15:00,5051.846,5053.371,5045.517,5048.322,810
2026-02-10 09:20:00,5048.238,5055.709,5046.218,5053.768,871
2026-02-10 09:25:00,5053.687,5055.628,5052.142,5052.32,660
2026-02-10 09:30:00,5052.283,5053.316,5045.42,5046.634,843
2026-02-10 09:35:00,5046.551,5049.492,5045.451,5047.376,717
2026-02-10 09:40:00,5047.32,5049.695,5045.524,5048.633,792
2026-02-10 09:45:00,5048.725,5050.113,5043.931,5046.269,912
2026-02-10 09:50:00,5046.191,5049.208,5043.641,5044.875,1027
2026-02-10 09:55:00,5044.885,5047.09,5042.144,5046.755,761
2026-02-10 10:00:00,5046.976,5052.591,5046.158,5049.427,839
2026-02-10 10:05:00,5049.142,5050.93,5047.689,5048.466,617
2026-02-10 10:10:00,5048.875,5049.384,5040.605,5041.281,740
2026-02-10 10:15:00,5041.278,5041.857,5036.87,5041.335,896
2026-02-10 10:20:00,5041.567,5049.138,5039.075,5049.138,809
2026-02-10 10:25:00,5048.99,5050.663,5046.799,5047.729,706
2026-02-10 10:30:00,5047.645,5054.955,5045.689,5051.674,1291
2026-02-10 10:35:00,5052.055,5056.487,5050.276,5054.876,714
2026-02-10 10:40:00,5054.807,5058.099,5053.522,5054.039,697
2026-02-10 10:45:00,5054.057,5056.012,5052.893,5054.092,480
2026-02-10 10:50:00,5054.174,5056.691,5049.005,5049.59,681
2026-02-10 10:55:00,5049.517,5049.778,5043.945,5047.061,692
2026-02-10 11:00:00,5046.985,5048.191,5044.376,5046.493,692
2026-02-10 11:05:00,5046.579,5052.815,5046.098,5052.815,578
2026-02-10 11:10:00,5052.834,5052.881,5049.342,5050.502,472
2026-02-10 11:15:00,5050.565,5051.713,5046.169,5047.265,633
2026-02-10 11:20:00,5047.263,5048.298,5045.167,5046.525,536
2026-02-10 11:25:00,5046.441,5048.764,5045.516,5047.763,607
2026-02-10 11:30:00,5047.851,5051.022,5047.38,5050.963,505
2026-02-10 11:35:00,5050.907,5054.282,5046.728,5050.423,523
2026-02-10 11:40:00,5050.454,5052.256,5045.568,5047.461,516
2026-02-10 11:45:00,5047.461,5051.837,5045.138,5051.666,433
2026-02-10 11:50:00,5051.729,5056.612,5051.645,5055.034,703
2026-02-10 11:55:00,5054.946,5057.373,5052.047,5055.967,511
2026-02-10 12:00:00,5056.077,5057.127,5051.473,5052.138,770
2026-02-10 12:05:00,5052.142,5052.402,5041.169,5046.071,851
2026-02-10 12:10:00,5046.296,5046.662,5041.396,5044.076,839
2026-02-10 12:15:00,5043.999,5051.29,5043.009,5048.434,705
2026-02-10 12:20:00,5048.366,5049.433,5042.381,5045.82,773
2026-02-10 12:25:00,5046.002,5047.247,5043.346,5046.244,564
2026-02-10 12:30:00,5046.322,5047.815,5041.148,5044.282,607
2026-02-10 12:35:00,5044.683,5046.702,5044.343,5045.25,463
2026-02-10 12:40:00,5045.226,5045.226,5023.502,5029.684,1358
2026-02-10 12:45:00,5029.476,5029.476,5020.43,5026.213,2180
2026-02-10 12:50:00,5026.14,5032.23,5019.349,5028.585,1722
2026-02-10 12:55:00,5028.681,5034.134,5027.455,5032.116,975
2026-02-10 13:00:00,5032.321,5035.046,5026.275,5030.207,1647
2026-02-10 13:05:00,5030.291,5037.959,5029.85,5034.387,1364
2026-02-10 13:10:00,5034.451,5042.325,5032.912,5042.204,1102
2026-02-10 13:15:00,5042.166,5046.111,5039.752,5045.346,919
2026-02-10 13:20:00,5045.579,5046.079,5038.162,5039.032,889
2026-02-10 13:25:00,5038.958,5039.292,5033.523,5037.718,835
2026-02-10 13:30:00,5037.764,5058.787,5037.764,5052.997,1426
2026-02-10 13:35:00,5053.073,5056.969,5046.694,5049.064,1630
2026-02-10 13:40:00,5049.057,5053.173,5048.357,5052.788,898
2026-02-10 13:45:00,5052.872,5057.323,5049.285,5055.842,1058
2026-02-10 13:50:00,5055.624,5056.211,5052.013,5052.955,828
2026-02-10 13:55:00,5052.88,5055.44,5049.638,5050.995,797
2026-02-10 14:00:00,5051.148,5054.523,5046.747,5048.804,1166
2026-02-10 14:05:00,5048.848,5057.764,5047.587,5055.8,892
2026-02-10 14:10:00,5055.988,5058.419,5052.849,5055.804,650
2026-02-10 14:15:00,5055.934,5074.551,5055.934,5071.686,2043
2026-02-10 14:20:00,5071.764,5072.87,5067.488,5067.875,1168
2026-02-10 14:25:00,5067.799,5072.753,5066.437,5070.29,1229
2026-02-10 14:30:00,5070.212,5078.675,5067.599,5074.996,2710
2026-02-10 14:35:00,5075.085,5076.113,5058.635,5062.673,2374
2026-02-10 14:40:00,5062.555,5064.073,5053.452,5055.811,2563
2026-02-10 14:45:00,5055.911,5056.372,5020.462,5030.665,4123
2026-02-10 14:50:00,5030.615,5040.878,5029.495,5040.629,2275
2026-02-10 14:55:00,5040.707,5045.446,5037.836,5039.722,1620
2026-02-10 15:00:00,5039.639,5039.639,5028.619,5034.763,2237
2026-02-10 15:05:00,5034.648,5042.98,5033.245,5041.712,2106
2026-02-10 15:10:00,5041.82,5043.83,5036.699,5042.215,1429
2026-02-10 15:15:00,5042.064,5042.957,5035.857,5041.247,1479
2026-02-10 15:20:00,5041.338,5047.928,5039.929,5045.453,1300
2026-02-10 15:25:00,5045.295,5047.095,5032.4,5032.4,1469
2026-02-10 15:30:00,5031.99,5037.413,5026.867,5032.76,1933
2026-02-10 15:35:00,5032.799,5032.799,4998.788,5007.432,4160
2026-02-10 15:40:00,5007.645,5019.796,5007.466,5013.947,2797
2026-02-10 15:45:00,5013.863,5027.979,5011.976,5025.599,2141
2026-02-10 15:50:00,5025.693,5027.697,5018.132,5026.917,1804
2026-02-10 15:55:00,5026.952,5029.643,5016.148,5019.698,1665
2026-02-10 16:00:00,5019.781,5021.442,5012.593,5014.116,1482
2026-02-10 16:05:00,5014.04,5016.663,5006.705,5013.557,1940
2026-02-10 16:10:00,5013.848,5022.85,5013.809,5020.862,1251
2026-02-10 16:15:00,5020.786,5024.304,5015.962,5017.802,1508
2026-02-10 16:20:00,5018.01,5018.222,5008.405,5012.386,1988
2026-02-10 16:25:00,5012.463,5017.803,5005.538,5010.249,1758
2026-02-10 16:30:00,5010.163,5020.919,5008.452,5018.352,1544
2026-02-10 16:35:00,5018.429,5023.757,5017.675,5019.355,947
2026-02-10 16:40:00,5019.262,5021.826,5014.326,5021.726,1273
2026-02-10 16:45:00,5021.802,5026.569,5017.421,5017.741,1357
2026-02-10 16:50:00,5017.756,5023.359,5015.972,5020.214,1323
2026-02-10 16:55:00,5020.126,5024.506,5019.262,5023.712,824
2026-02-10 17:00:00,5023.609,5027.261,5022.973,5025.512,795
2026-02-10 17:05:00,5025.65,5027.172,5020.679,5022.645,788
2026-02-10 17:10:00,5022.931,5026.927,5020.888,5024.366,733
2026-02-10 17:15:00,5024.461,5034.021,5024.364,5032.847,898
2026-02-10 17:20:00,5033.037,5034.226,5029.998,5033.949,668
2026-02-10 17:25:00,5034.027,5039.19,5032.8,5036.556,738
2026-02-10 17:30:00,5036.836,5037.429,5034.025,5037.14,702
2026-02-10 17:35:00,5036.837,5037.005,5032.021,5034.132,625
2026-02-10 17:40:00,5034.07,5039.226,5032.027,5037.762,623
2026-02-10 17:45:00,5037.84,5040.07,5029.284,5030.025,873
2026-02-10 17:50:00,5029.949,5030.971,5026.22,5026.798,596
2026-02-10 17:55:00,5026.84,5029.146,5025.06,5026.332,598
2026-02-10 18:00:00,5026.256,5028.01,5021.167,5022.268,918
2026-02-10 18:05:00,5022.271,5022.423,5015.174,5021.061,982
2026-02-10 18:10:00,5020.987,5021.272,5013.739,5016.577,851
2026-02-10 18:15:00,5016.372,5018.672,5010.975,5011.775,1104
2026-02-10 18:20:00,5011.699,5013.857,5004.544,5005.763,1417
2026-02-10 18:25:00,5005.685,5010.966,5004.767,5008.444,1756
2026-02-10 18:30:00,5008.54,5014.864,5004.736,5009.726,1494
2026-02-10 18:35:00,5009.902,5015.011,5009.842,5013.616,1009
2026-02-10 18:40:00,5013.592,5016.314,5010.161,5015.512,677
2026-02-10 18:45:00,5015.319,5017.109,5010.503,5011.913,755
2026-02-10 18:50:00,5011.939,5013.874,5007.238,5007.402,694
2026-02-10 18:55:00,5007.546,5014.653,5006.858,5013.244,642
2026-02-10 19:00:00,5013.162,5013.886,5008.826,5010.136,612
2026-02-10 19:05:00,5010.207,5013.605,5010.196,5011.428,547
2026-02-10 19:10:00,5011.461,5012.994,5010.217,5012.515,650
2026-02-10 19:15:00,5012.589,5019.704,5012.355,5018.692,681
2026-02-10 19:20:00,5019.005,5019.887,5018.285,5018.836,491
2026-02-10 19:25:00,5018.891,5021.66,5018.453,5020.959,532
2026-02-10 19:30:00,5021.03,5030.116,5021.03,5026.576,880
2026-02-10 19:35:00,5026.493,5029.474,5024.156,5026.396,820
2026-02-10 19:40:00,5026.447,5027.469,5023.464,5024.571,635
2026-02-10 19:45:00,5024.57,5027.929,5024.57,5026.648,543
2026-02-10 19:50:00,5026.634,5030.07,5026.005,5028.103,532
2026-02-10 19:55:00,5028.175,5029.474,5026.549,5028.074,535
2026-02-10 20:00:00,5028.027,5029.825,5022.05,5022.735,690
2026-02-10 20:05:00,5022.81,5025.008,5020.204,5024.976,533
2026-02-10 20:10:00,5024.712,5026.55,5022.827,5025.974,569
2026-02-10 20:15:00,5025.961,5033.761,5023.845,5033.018,569
2026-02-10 20:20:00,5032.987,5033.911,5027.95,5028.023,554
2026-02-10 20:25:00,5027.986,5029.184,5023.354,5028.089,658
2026-02-10 20:30:00,5028.167,5031.345,5027.196,5030.521,508
2026-02-10 20:35:00,5030.576,5031.365,5028.306,5028.972,491
2026-02-10 20:40:00,5029.017,5036.457,5029.017,5036.317,543
2026-02-10 20:45:00,5036.181,5045.499,5034.239,5035.682,988
2026-02-10 20:50:00,5035.609,5038.725,5031.989,5033.992,1011
2026-02-10 20:55:00,5034.003,5036.903,5027.812,5030.345,1239
2026-02-10 21:00:00,5030.271,5032.591,5026.471,5028.361,617
2026-02-10 21:05:00,5028.593,5028.858,5026.77,5026.836,378
2026-02-10 21:10:00,5026.84,5029.848,5025.492,5029.368,334
2026-02-10 21:15:00,5029.364,5030.391,5027.849,5028.27,2934
2026-02-10 21:20:00,5028.35,5028.759,5024.718,5025.838,2880
2026-02-10 21:25:00,5025.757,5026.588,5023.119,5026.588,3267
2026-02-10 21:30:00,5026.354,5028.619,5025.18,5025.839,3542
2026-02-10 21:35:00,5025.922,5027.242,5024.215,5024.938,2435
2026-02-10 21:40:00,5024.87,5026.275,5022.791,5024.296,366
2026-02-10 21:45:00,5024.245,5025.265,5020.386,5023.424,436
2026-02-10 21:50:00,5023.502,5027.444,5023.197,5025.948,359
2026-02-10 21:55:00,5025.933,5026.153,5021.666,5023.056,221
2026-02-10 23:00:00,5027.302,5037.073,5027.302,5033.593,787
2026-02-10 23:05:00,5033.269,5036.933,5029.382,5033.839,531
2026-02-10 23:10:00,5033.807,5035.317,5032.681,5033.682,219
2026-02-10 23:15:00,5034.131,5044.062,5033.639,5043.999,622
2026-02-10 23:20:00,5044.088,5054.395,5042.861,5048.294,1412
2026-02-10 23:25:00,5048.376,5048.986,5044.287,5046.791,632
2026-02-10 23:30:00,5046.776,5048.331,5041.255,5041.306,514
2026-02-10 23:35:00,5041.32,5045.074,5038.671,5043.31,636
2026-02-10 23:40:00,5043.518,5043.628,5041.72,5042.627,297
2026-02-10 23:45:00,5042.631,5047.315,5040.765,5040.924,443
2026-02-10 23:50:00,5040.841,5042.502,5039.519,5040.726,252
2026-02-10 23:55:00,5040.779,5042.121,5038.761,5041.562,293
2026-02-11 00:00:00,5041.628,5043.741,5037.704,5038.955,648
2026-02-11 00:05:00,5039.005,5044.334,5035.452,5039.63,753
2026-02-11 00:10:00,5039.631,5041.515,5030.919,5034.203,1012
2026-02-11 00:15:00,5034.208,5040.83,5028.139,5038.988,1274
2026-02-11 00:20:00,5039.027,5039.949,5033.149,5039.491,806
2026-02-11 00:25:00,5039.475,5040.756,5037.14,5040.132,651
2026-02-11 00:30:00,5040.019,5046.99,5039.754,5046.5,688
2026-02-11 00:35:00,5046.427,5049.46,5044.632,5045.37,713
2026-02-11 00:40:00,5045.449,5047.543,5039.366,5041.549,653
2026-02-11 00:45:00,5041.572,5042.617,5034.238,5036.352,1046
2026-02-11 00:50:00,5036.289,5039.234,5034.57,5038.814,618
2026-02-11 00:55:00,5038.874,5039.221,5035.144,5037.821,648
2026-02-11 01:00:00,5037.921,5047.561,5030.225,5044.247,2048
2026-02-11 01:05:00,5044.493,5045.024,5036.504,5041.72,1338
2026-02-11 01:10:00,5041.923,5046.578,5037.476,5041.183,1040
2026-02-11 01:15:00,5041.431,5045.239,5036.836,5038.233,890
2026-02-11 01:20:00,5038.312,5039.883,5035.595,5037.87,816
2026-02-11 01:25:00,5037.957,5039.063,5035.058,5037.819,705
2026-02-11 01:30:00,5037.786,5041.205,5032.63,5040.203,873
2026-02-11 01:35:00,5040.577,5042.732,5039.181,5041.58,659
2026-02-11 01:40:00,5041.83,5045.903,5041.09,5044.228,692
2026-02-11 01:45:00,5044.16,5048.957,5041.634,5048.651,876
2026-02-11 01:50:00,5048.837,5050.044,5041.249,5049.095,1009
2026-02-11 01:55:00,5049.151,5052.751,5047.089,5052.344,823
2026-02-11 02:00:00,5052.441,5056.671,5043.33,5043.85,1329
2026-02-11 02:05:00,5043.943,5045.591,5036.357,5040.855,957
2026-02-11 02:10:00,5041.026,5042.651,5034.678,5037.218,828
2026-02-11 02:15:00,5037.164,5046.694,5032.483,5044.015,1007
2026-02-11 02:20:00,5044.317,5046.551,5041.918,5042.362,548
2026-02-11 02:25:00,5042.445,5044.651,5040.867,5042.218,478
2026-02-11 02:30:00,5042.095,5046.771,5040.977,5045.846,792
2026-02-11 02:35:00,5046.024,5048.799,5045.343,5048.102,672
2026-02-11 02:40:00,5048.108,5054.015,5047.994,5053.87,664
2026-02-11 02:45:00,5053.89,5056.035,5050.927,5052.946,922
2026-02-11 02:50:00,5053.047,5057.188,5052.776,5055.579,691
2026-02-11 02:55:00,5055.59,5057.824,5052.713,5055.721,700
2026-02-11 03:00:00,5055.528,5056.419,5051.778,5053.152,703
2026-02-11 03:05:00,5053.089,5053.408,5049.263,5053.221,677
2026-02-11 03:10:00,5053.323,5053.323,5049.085,5049.321,598
2026-02-11 03:15:00,5049.396,5050.191,5045.114,5049.908,748
2026-02-11 03:20:00,5049.91,5058.308,5049.665,5056.5,738
2026-02-11 03:25:00,5056.516,5059.147,5053.989,5057.237,600
2026-02-11 03:30:00,5057.049,5060.879,5053.76,5054.005,746
